Account_Key,Billing_Num,Book_key,Book_Cycle,Billing_Cycle,Balance,BAR,Total_Due,TDtoBRatio,Instalment,Opening_Balance,Opening_Arrears,Opening_Total_Due,Opening_acc_status,Opening_acc_age,Current_Due,Xdays_Due,Due_30days,Due_60days,Due_90days,Due_120days,Due_150days,Due_180days,Due_210days,Current_per,Xdays_per,30days_per,60days_per,90days_per,120days_per,150days_per,180days_per,210days_per,Deliquency,DC,TDtoBal,ARtoBal,Recency,Account_Age,Case_Age,Original_Band,Current_Band,Existing_Account,PropensistyToRol,BehaviourRiskScore,PaymentProjectionScore,Digigroup,Contact_Score,Credit_Risk,Missing,PContacts,PRPCs,PSMSs,PEmails,PLetters,PDOs,PPTPs,PAttempts,Previous_Account,Previous_Total_Due,Previous_Payment,Previous_Payment_Amount,Previous_Payment_Perc,Previous_Cure,Current_Payment,Current_Payment_Amount,Current_Cure,Age,Gender,LSM,Income_Band,Home_Ownership_Status,Director_Status,ped_id_number,Person1_Score,Person1_MaritalStatus,Person1_MarriageDate,Person1_Gender,Deceased1_IsDeceased,Deceased1_DateOfDeath,Deceased1_PlaceOfDeath,Address1_Score,Address1_ComplexNumber,CreditScore1_CreditScore,CreditScore1_CreditScoreCategory,StrikeDates1_StrikeDate1,StrikeDates1_StrikeDate2,StrikeDates1_StrikeDate3,Judgements1_PersonName,Judgements1_Plaintiff,Judgements1_Attorneys,Judgements1_JudgmentAmount,Income1_Income,Income1_Confidence,EagleEye1_HasDefault,EagleEye1_HasJudgment,EagleEye1_IsDirector,EagleEye1_UnderDebtReview,EagleEye1_OwnsProperty,EagleEye1_LastEmploymentUpdate,EagleEye1_HasPPAccounts,EagleEye1_HasPPAdverse,CellNumber1_Score,CellNumber1_TelNumber,CellNumber1_TelType,CellNumber1_LatestDate,CellNumber2_Score,CellNumber2_TelNumber,CellNumber2_TelType,CellNumber2_LatestDate,CellNumber3_Score,CellNumber3_TelNumber,CellNumber3_TelType,CellNumber3_LatestDate,WorkNumber1_Score,WorkNumber1_TelNumber,WorkNumber1_TelType,WorkNumber1_LatestDate,WorkNumber2_Score,WorkNumber2_TelNumber,WorkNumber2_TelType,WorkNumber2_LatestDate,WorkNumber3_Score,WorkNumber3_TelNumber,WorkNumber3_TelType,WorkNumber3_LatestDate,HomeNumber1_Score,HomeNumber1_TelNumber,HomeNumber1_TelType,HomeNumber1_LatestDate,HomeNumber2_Score,HomeNumber2_TelNumber,HomeNumber2_TelType,HomeNumber2_LatestDate,HomeNumber3_Score,HomeNumber3_TelNumber,HomeNumber3_TelType,HomeNumber3_LatestDate,Employer1_OriginalEmployerName,Employer1_Occupation,Employer1_LatestDate,Employer1_EmployerTelephone,Employer2_OriginalEmployerName,Employer2_Occupation,Employer2_LatestDate,Employer2_EmployerTelephone
1105075583,3,6636,Nov 2025,1,7074.33,0.4961,3509.63,0.4961,259.0,6789.53,3575.1,3626.22,0,3,487.49,1511.97,1510.17,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.4308,0.4303,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.4961,0.4961,9,52,1570,4,5,1,0.1479,115.55,0.0036,2,62.0,3.0,1,2,2,1,1,2,1,0,16,-1,3323.06,0,0.0,0.0,0,0,0.0,0,69.0,2.0,99,3,1,1,4486723252117,100.0,Single,None,Female,False,,,,,430.0,ThinFile,4.0,27.0,,,,,0,6969.0,Medium,False,False,False,False,False,2023-02-14,False,False,73.9,0724883956,Work,2025-01-11,97.7,0847137205,Cell,2024-04-12,55.9,,Home,2022-02-05,83.9,0834748193,Cell,2024-03-26,69.2,,Work,,,0789745857,Work,,61.7,0832538001,Cell,,80.9,0729805206,,,,0739042932,Work,2022-12-22,,Consultant,2021-04-13,0783652131,,Technician,,0733029525
1106017250,3,6638,Jan 2026,4,62575.64,0.4208,26330.84,0.4208,2821.25,65473.71,26558.19,26454.24,0,2,8736.29,5542.22,983.71,4807.8,6260.82,0.0,0.0,0.0,0.0,0.3318,0.2105,0.0374,0.1826,0.2378,0.0,0.0,0.0,0.0,5,5,0.4208,0.4208,20,89,2674,5,1,1,0.8838,104.25,0.9581,4,14.0,10.0,0,6,6,3,0,1,0,2,22,-1,27783.72,0,0.0,0.0,0,1,24622.39,0,65.0,2.0,99,7,1,0,5250611950992,100.0,,None,Male,False,,,83.3,,790.0,Normal,23.0,16.0,12.0,,,,0,2148.0,Low,True,True,False,False,False,2024-02-20,True,False,70.1,,Cell,2021-06-18,,0849936868,Home,2020-12-17,,0833185592,Work,,68.3,0737062938,Home,2021-11-12,,,,,77.0,0742787011,Home,,65.3,,,2021-05-20,,0839996834,,,54.1,0815018511,Work,2025-07-10,,,2016-10-09,,Woolworths,Director,2024-04-03,0717237069
1105124530,4,6638,Oct 2025,3,49613.85,0.3162,15686.73,0.3162,2220.19,47667.75,15380.25,15414.53,0,2,15686.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3162,0.3162,9999,0,25,5,5,0,0.4386,600.24,0.7188,3,74.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,70.0,1.0,6,99,99,1,2595003681623,,Single,Unknown,Male,False,,,77.4,,440.0,ThinFile,16.0,1.0,26.0,,,,0,4997.0,Low,True,False,False,False,False,2019-05-29,True,False,50.7,,Cell,,51.1,0748168909,Home,2023-11-02,98.6,,,2020-09-15,,0742676146,,,,0780586014,Cell,2023-12-01,,,Cell,,80.3,0744600503,Cell,,,,Cell,,82.8,,Work,,Old Mutual,,2016-08-03,,FNB,Manager,2024-03-08,
1104953347,1,6635,Dec 2025,1,8255.25,0.5389,4448.82,0.5389,271.71,8353.21,4490.67,4646.08,0,8,1957.0,152.88,515.19,1823.75,0.0,0.0,0.0,0.0,0.0,0.4399,0.0344,0.1158,0.4099,0.0,0.0,0.0,0.0,0.0,4,4,0.5389,0.5389,13,76,2291,2,3,1,0.772,880.17,,6,34.0,1.0,1,7,3,2,1,0,1,0,28,1,4212.56,1,4189.53,0.9945,0,0,0.0,0,67.0,1.0,4,2,99,99,4896035039368,,Single,2010-05-02,Female,False,,,50.9,,370.0,ThinFile,,21.0,25.0,,,,0,4688.0,Low,False,True,False,False,False,,False,False,,0763889538,Home,2024-01-02,59.6,,,,,0792593848,Home,,50.9,0718093121,Home,2023-09-10,,0795571273,Home,2021-07-06,,,Work,,79.6,0828306485,Cell,,,0746680516,Home,2024-07-18,,0780134945,,2024-09-13,Eskom,Director,2020-07-05,0746787714,,Consultant,2016-10-02,
1105122903,4,6638,Jan 2026,2,58781.35,0.4905,28832.2,0.4905,2870.75,60182.47,28105.0,28557.24,0,3,19103.99,9728.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6626,0.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.4905,0.4905,15,33,996,1,1,1,0.8188,848.24,0.7676,8,52.0,2.0,0,5,3,2,2,2,1,2,18,-1,30104.82,0,0.0,0.0,0,1,17505.3,0,45.0,1.0,99,99,2,0,0030189305474,100.0,Single,None,Male,False,,,45.5,530.0,410.0,ThinFile,25.0,,16.0,,,,0,,,False,False,False,False,False,,True,False,59.1,0766860967,,2021-04-19,55.9,,Work,2021-03-17,,0740533293,Work,2024-04-01,,0830911296,Cell,2024-06-10,,0832765960,Home,,,0797514392,Cell,2022-12-31,67.2,0769192117,Home,2022-07-20,94.2,,,2022-12-08,67.8,0741396731,,2023-04-17,Metro Municipality,Director,,,Self Employed,Teacher,2021-03-28,
1105079372,4,6635,Dec 2025,3,11004.43,0.3035,3339.79,0.3035,297.95,10735.15,3495.86,3452.03,0,3,3339.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3035,0.3035,12,78,2343,4,2,1,,905.09,0.4989,3,21.0,8.0,0,4,2,4,2,2,0,0,11,1,3517.17,0,0.0,0.0,0,1,3243.96,0,48.0,1.0,7,2,99,0,8542546278904,100.0,Single,Unknown,Male,False,,,63.7,379.0,680.0,Normal,15.0,16.0,9.0,,,,0,,,False,False,False,False,False,,True,True,,,,2023-12-17,,,Home,,71.9,0732230948,Home,2024-11-04,77.5,,Home,,95.0,,Cell,,99.1,0731247898,,2021-11-18,,,,2020-04-27,88.9,0715117918,,2023-10-26,59.8,,Cell,,Self Employed,Consultant,2015-06-23,0740920011,FNB,,,0812580983
1105238421,2,6647,Oct 2025,4,67759.18,0.636,43093.88,0.636,3454.16,67130.55,41076.46,41445.02,0,12,9651.24,2927.72,30514.92,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0679,0.7081,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.636,0.636,30,107,3232,5,3,-1,0.2058,231.74,0.1759,1,81.0,9.0,0,6,5,5,2,1,1,3,27,1,39148.08,1,34672.69,0.8857,0,0,0.0,0,73.0,,99,7,0,1,8348258174806,100.0,Divorced,1991-01-02,Male,False,,,73.0,,,,0.0,29.0,9.0,,,,0,9961.0,Medium,False,True,False,True,True,,True,True,75.9,0733392937,,2025-08-17,,0812184006,,2020-04-18,79.0,,,2021-10-13,83.9,0725984142,Work,2020-06-21,,,Home,,53.1,,,2021-06-15,,0826418536,,2024-07-07,90.9,0813217727,Home,2023-12-01,,,,2024-08-03,XYZ Ltd,Director,,0713819345,ABC Corp,,2016-07-08,
1104953864,1,6637,Oct 2025,3,29107.08,0.9303,27078.49,0.9303,1524.45,29678.57,28036.2,27141.79,0,2,4278.45,11005.61,7079.42,4715.01,0.0,0.0,0.0,0.0,0.0,0.158,0.4064,0.2614,0.1741,0.0,0.0,0.0,0.0,0.0,4,4,0.9303,0.9303,27,73,2216,5,3,1,0.1238,885.89,0.0461,7,,5.0,1,6,5,1,0,0,1,3,10,-1,26293.93,0,0.0,0.0,0,1,23903.85,0,18.0,1.0,99,4,1,1,,100.0,,Unknown,Male,False,,,68.6,,640.0,Normal,7.0,,8.0,,,,0,4893.0,Low,False,False,False,False,False,,False,False,,0832373076,,,70.3,0740436699,Work,,,0710142211,Home,2024-04-21,91.2,0768076636,,2023-03-10,83.6,0740206810,,,61.7,,Work,2022-07-04,,0732857262,Cell,2025-09-05,84.2,0722827769,Work,,,0764533604,Home,2024-12-27,Metro Municipality,Analyst,2021-03-14,0794662181,,Engineer,,
1104951833,1,6636,Dec 2025,4,75726.11,0.4152,31438.56,0.4152,2044.84,75990.96,31681.85,31333.88,0,7,11051.0,11083.12,9304.44,0.0,0.0,0.0,0.0,0.0,0.0,0.3515,0.3525,0.296,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.4152,0.4152,9,8,264,1,5,1,0.5407,302.83,0.0316,6,73.0,1.0,1,0,0,3,2,0,1,1,30,-1,34004.81,0,0.0,0.0,0,1,29367.14,0,38.0,1.0,99,5,1,1,3809200030132,100.0,Divorced,Unknown,,False,,,92.0,,,,,20.0,,,,,0,5380.0,Low,False,False,False,False,True,,True,False,76.7,,,2024-01-15,50.5,0789561688,Home,2023-03-27,84.8,0719245663,,2025-05-27,76.9,0794668979,Home,,,,,2023-04-20,,,Cell,,,,,2023-03-19,87.1,,,2020-09-04,,,,2025-12-22,,Teacher,,,Old Mutual,Engineer,,
1105127718,3,6635,Jan 2026,2,41677.3,0.8834,36819.19,0.8834,2309.36,43248.75,36266.6,36337.77,0,4,36819.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8834,0.8834,9999,0,28,3,3,0,0.1989,855.43,0.4538,4,20.0,5.0,0,0,0,0,2,0,1,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,20.0,1.0,99,5,99,99,8635479689831,100.0,Married,2014-05-14,,,,,,,700.0,Normal,,,4.0,,,,0,1555.0,Low,False,False,False,False,True,2020-05-31,True,False,82.5,0740520612,,,94.6,0736541588,,,,0846762263,Work,2021-10-19,83.9,0733834748,,,,,Cell,2022-03-12,,,,,60.6,0846031420,,2022-05-18,86.1,0718911332,Home,2022-02-25,,,,,Standard Bank,Director,2019-06-23,,,Technician,2021-06-01,0817522395
1106016331,3,6648,Jan 2026,3,51300.44,0.8292,42538.76,0.8292,1631.82,50224.98,44386.26,43693.98,0,7,793.16,1863.21,5518.03,18193.95,6395.36,9775.05,0.0,0.0,0.0,0.0186,0.0438,0.1297,0.4277,0.1503,0.2298,0.0,0.0,0.0,6,6,0.8292,0.8292,42,10,319,1,5,1,0.2105,64.91,0.2864,5,69.0,5.0,0,5,0,1,1,2,1,2,15,1,44675.44,0,0.0,0.0,0,0,0.0,0,36.0,1.0,7,99,1,0,9284605571035,,Married,,Male,False,,,64.4,,,,12.0,,9.0,,,,0,3436.0,Low,False,False,False,False,False,2018-07-25,True,False,66.2,,Work,2021-11-20,75.9,0741212301,Home,,90.7,0798964580,Work,,51.3,0829598785,Cell,,53.6,0811426221,Cell,2021-10-07,65.9,0735075100,Cell,2023-10-14,64.2,,Cell,,,0766440943,Home,2024-11-04,,0785626237,Cell,2025-08-27,Self Employed,Director,2016-05-13,,,Consultant,2024-01-11,
1105238184,3,6647,Oct 2025,2,22336.25,0.6933,15486.68,0.6933,890.73,21604.99,15826.47,14878.07,0,3,2477.78,6221.81,6787.09,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.4018,0.4383,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.6933,0.6933,55,59,1783,5,5,1,0.0795,253.86,0.1733,6,21.0,10.0,1,8,6,1,2,2,2,3,15,1,16745.54,0,0.0,0.0,0,0,0.0,0,68.0,1.0,99,4,99,99,8583213764990,100.0,Widowed,None,Male,False,,,76.1,,800.0,Normal,,18.0,17.0,,,,0,,,False,False,False,False,True,2019-01-28,True,False,,0719395142,Cell,,89.6,,,2022-05-24,92.4,0811745407,Home,,89.3,0714474845,Home,2020-12-08,,0737508525,Work,,53.0,,Cell,,,0810095706,Cell,,57.6,,Work,2021-05-05,,0768182978,,2022-04-07,Woolworths,,,0780786814,FNB,Engineer,,0723475113
1104959281,2,6648,Dec 2025,1,75798.77,0.4954,37552.82,0.4954,2180.88,77603.16,37953.15,37462.95,0,5,1443.68,11345.78,5032.75,2610.94,17119.67,0.0,0.0,0.0,0.0,0.0384,0.3021,0.134,0.0695,0.4559,0.0,0.0,0.0,0.0,5,5,0.4954,0.4954,16,35,1073,2,4,1,0.5108,600.81,,10,79.0,7.0,1,4,3,3,0,1,2,3,5,1,37911.8,0,0.0,0.0,0,1,24404.35,0,,2.0,4,4,0,99,,100.0,Single,,Female,False,,,,,,,27.0,6.0,11.0,,,,0,3490.0,Low,,,,,,,,,,,Work,,,0818829101,Cell,2024-11-06,,0719650477,Work,,68.4,0810686420,Work,2025-08-27,,,Work,2023-05-15,72.5,,Work,2025-01-08,,,,2022-12-02,97.1,,Work,2021-01-08,,,,,Sasol,,2018-04-19,,Woolworths,Technician,,
1104956962,1,6647,Jan 2026,1,36838.06,0.4421,16286.12,0.4421,1222.43,37613.1,15715.93,16013.21,0,3,3062.95,13223.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881,0.8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.4421,0.4421,17,99,2982,2,2,1,0.2608,283.83,0.3844,3,30.0,,1,0,0,2,0,1,0,3,14,1,17180.87,1,15946.73,0.9282,0,1,15151.2,0,53.0,2.0,2,6,99,1,7052753146264,100.0,Divorced,Unknown,Female,,,,54.0,102.0,830.0,Normal,9.0,27.0,1.0,,,,0,2289.0,Low,False,True,False,False,False,2022-12-09,True,False,78.9,0727573805,,2022-04-11,74.9,0793799696,,2021-02-11,52.4,,,2023-12-01,81.9,0838793636,Home,2023-09-22,,0794379218,,,63.8,0782355416,,2022-02-22,,0782600217,Work,,81.4,,,2022-10-08,69.7,,Work,2023-07-15,ABC Corp,Engineer,2018-01-12,,Eskom,Teacher,2015-03-09,
1105239313,1,6636,Jan 2026,3,59679.18,0.7049,42070.36,0.7049,3284.57,58966.13,43020.06,42104.11,0,8,21390.94,11037.66,9641.76,0.0,0.0,0.0,0.0,0.0,0.0,0.5085,0.2624,0.2292,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.7049,0.7049,34,84,2521,4,4,1,0.6129,492.46,0.7648,10,6.0,,1,8,5,2,2,2,1,2,27,1,40080.15,0,0.0,0.0,0,0,0.0,0,43.0,2.0,9,99,2,99,6735851182953,100.0,,Unknown,Female,False,,,61.8,,,,0.0,21.0,,,,,0,,,False,False,False,False,False,2025-12-10,False,False,58.1,0832717470,,2022-12-31,53.4,,,,91.0,0762722487,,2022-03-23,69.8,0848353402,Home,,,,Work,,70.8,0843634572,Work,,,,,,,,,2023-04-11,,,Cell,2025-08-08,Old Mutual,Engineer,,,Standard Bank,Director,2021-12-04,0718738343
1106015954,3,6634,Nov 2025,4,76204.4,0.9363,71349.31,0.9363,1674.34,75221.42,69732.99,72543.36,0,6,15009.29,35288.52,21051.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2104,0.4946,0.295,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.9363,0.9363,19,69,2081,1,5,-1,0.7031,374.73,0.4903,2,87.0,3.0,1,5,1,2,0,0,0,1,0,1,78071.96,0,0.0,0.0,0,0,0.0,0,71.0,2.0,99,3,2,1,7599590580752,100.0,Divorced,None,Female,False,,,57.7,,,,19.0,25.0,,,,,0,4937.0,Low,False,False,False,False,True,2020-01-31,True,False,,0812686852,Work,2021-06-14,51.5,0731511629,Work,,68.7,0746069978,Cell,2022-07-11,63.4,0849297171,Cell,2020-10-20,83.7,0784710205,,,,0844981838,,,75.3,0748473687,Cell,,89.3,0831678986,,2022-08-31,69.9,,,2022-10-20,Metro Municipality,Supervisor,2024-04-14,0748471471,Self Employed,Director,,0741975484
1104953729,1,6647,Jan 2026,3,73517.71,0.5225,38416.01,0.5225,4337.72,71976.53,39918.29,37921.01,0,12,6848.07,6814.13,2890.58,2113.75,4727.86,5996.46,9025.16,0.0,0.0,0.1783,0.1774,0.0752,0.055,0.1231,0.1561,0.2349,0.0,0.0,7,7,0.5225,0.5225,5,85,2568,2,1,1,0.4046,994.84,0.3815,1,40.0,5.0,0,0,0,1,0,2,1,3,23,1,38598.02,1,32402.08,0.8395,0,0,0.0,0,23.0,1.0,9,3,1,99,1637817792319,100.0,Single,Unknown,Male,False,,,91.3,,390.0,ThinFile,2.0,28.0,27.0,,,,0,12707.0,Low,,,,,,,,,,0745609653,Work,,,0838705236,,2025-03-22,99.6,,,,60.6,0727198317,,,,0745709842,,2021-06-28,58.7,0813391785,Cell,,,0794372027,Work,,,0730825871,,,,0739515171,Work,2025-04-12,,,2024-09-17,0791645211,,Driver,2018-02-12,
1106015561,3,6636,Nov 2025,3,45284.04,0.8565,38787.55,0.8565,929.74,44620.78,37382.04,38545.33,0,12,2859.01,23689.96,12238.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.6108,0.3155,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.8565,0.8565,68,95,2869,2,4,1,0.8395,909.47,0.1937,10,26.0,0.0,1,4,4,0,0,0,1,1,7,1,40004.06,1,27981.91,0.6995,0,1,36104.88,0,29.0,,5,5,0,1,8170395739879,100.0,Married,,Female,,,,47.8,,830.0,Normal,29.0,25.0,16.0,,,,0,7920.0,Low,,,,,,,,,,,,,84.0,,Work,2021-05-21,,0845283172,Cell,2022-03-19,54.1,0716726877,Cell,2020-11-30,71.5,,Home,2024-08-23,95.7,,Cell,2024-10-09,,,Home,,,,Work,2023-05-22,,0742267969,Work,2020-10-27,Eskom,,2022-06-23,,Sasol,Teacher,,0760180958
1105236318,3,6634,Jan 2026,3,46374.85,0.7286,33787.14,0.7286,1893.24,47525.75,35342.74,35215.73,0,2,11253.55,20047.08,2486.51,0.0,0.0,0.0,0.0,0.0,0.0,0.3331,0.5933,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.7286,0.7286,14,43,1319,1,1,1,0.7137,101.66,0.3747,6,64.0,2.0,0,8,0,2,1,1,2,3,11,1,31183.57,1,26264.85,0.8423,0,1,27395.48,0,31.0,2.0,2,99,0,1,4481599987755,,Single,None,Female,False,,,60.2,35.0,,,12.0,7.0,18.0,,,,0,14096.0,Low,False,False,False,False,False,2025-07-18,True,False,88.6,,,,50.3,0766806179,,2020-08-12,72.6,0732779745,Work,,,0723571243,Home,2023-01-23,,0831949660,Home,2020-04-28,96.6,0747501516,,,61.2,,Work,,,0795554241,Work,2023-05-23,80.3,,Work,,Shoprite,,,0798711126,Old Mutual,,2018-10-01,0834609160
1105073749,1,6638,Nov 2025,3,64671.21,0.7584,49044.14,0.7584,3542.62,67228.66,51304.59,48318.63,0,12,15245.65,17123.68,1982.23,14692.58,0.0,0.0,0.0,0.0,0.0,0.3109,0.3491,0.0404,0.2996,0.0,0.0,0.0,0.0,0.0,4,4,0.7584,0.7584,18,95,2854,1,1,-1,0.2362,676.61,0.9469,4,80.0,4.0,0,2,1,5,2,0,1,2,2,1,48743.53,0,0.0,0.0,0,0,0.0,0,20.0,1.0,2,5,1,99,3426200571200,100.0,,,Female,False,,,79.9,137.0,470.0,Normal,2.0,5.0,29.0,,,,0,818.0,Low,False,False,False,True,False,2022-10-16,False,False,92.1,,,2023-02-20,89.5,,Cell,,97.2,0732440716,Work,2020-07-12,,0739050596,Work,,99.1,,,2024-01-10,86.9,,Cell,,83.7,0736176713,Work,2023-03-29,62.6,0781857741,,,,0760383030,Work,2022-09-11,,Clerk,2023-10-06,0788014785,Self Employed,Consultant,,0811974100
1105234017,4,6636,Nov 2025,3,1790.04,0.4219,755.14,0.4219,104.39,1820.29,721.16,770.82,0,10,139.52,60.06,18.09,189.2,183.92,164.35,0.0,0.0,0.0,0.1848,0.0795,0.024,0.2505,0.2436,0.2176,0.0,0.0,0.0,6,6,0.4219,0.4219,9,105,3171,1,4,-1,0.8891,713.44,0.4573,3,0.0,-1.0,0,2,2,0,0,0,0,0,25,-1,702.09,0,0.0,0.0,0,1,559.96,0,,1.0,99,8,99,99,1986813556271,100.0,,,Male,False,,,62.5,,780.0,Normal,1.0,18.0,27.0,,,,0,4059.0,Low,False,True,False,False,False,2021-08-11,True,False,,0736275444,,,,0785512743,,2024-03-11,,0738563002,,2025-06-28,,,,,56.2,0826859046,Cell,,87.8,,Work,2021-12-02,,,,2020-08-21,,0749763316,Cell,2022-12-06,,0762206287,Work,,Woolworths,,2021-01-06,0738107080,Self Employed,Analyst,2022-11-13,
1105072704,1,6636,Oct 2025,1,67980.53,0.4522,30738.85,0.4522,3180.99,65130.12,31207.98,30486.13,0,9,6111.35,5324.13,8210.17,2639.74,8453.46,0.0,0.0,0.0,0.0,0.1988,0.1732,0.2671,0.0859,0.275,0.0,0.0,0.0,0.0,5,5,0.4522,0.4522,19,83,2517,1,3,1,0.549,870.27,0.056,8,78.0,10.0,1,2,2,3,1,0,0,1,13,1,31172.45,0,0.0,0.0,0,1,24074.4,0,25.0,1.0,99,99,0,0,6023725138295,100.0,,,Male,,,,,343.0,830.0,Normal,30.0,15.0,28.0,,,,0,968.0,Low,False,False,False,False,False,2018-07-30,True,False,52.0,0846750224,,,51.9,0828326538,Work,2023-01-31,74.0,,,2025-06-23,,0728257024,Cell,2024-10-24,84.2,0792787245,Cell,2024-09-10,,,Work,,63.6,,Work,,,,Work,2021-09-11,62.4,0817223003,Work,2023-07-03,Eskom,Consultant,2017-08-22,0830789784,Metro Municipality,Analyst,2015-10-26,
1105235176,2,6647,Jan 2026,2,34748.94,0.4687,16287.86,0.4687,2049.9,34481.26,16428.07,16575.17,0,5,1175.54,1406.51,5267.78,124.63,3382.3,4931.1,0.0,0.0,0.0,0.0722,0.0864,0.3234,0.0077,0.2077,0.3027,0.0,0.0,0.0,6,6,0.4687,0.4687,25,51,1546,1,3,-1,0.9955,417.72,0.0819,3,86.0,0.0,1,4,1,2,1,1,1,3,29,-1,15494.76,0,0.0,0.0,0,1,8753.89,0,22.0,1.0,99,2,2,0,,100.0,Widowed,,Female,False,,,,,840.0,Normal,,7.0,16.0,,,,0,,,True,False,False,False,False,2023-11-08,True,True,52.5,0725839322,Home,2022-07-03,,,,2025-12-24,,,,2025-01-22,,,Work,,,0831096163,,2023-02-06,75.0,0749520853,Work,2021-07-28,61.1,0765450944,Home,2021-08-22,,0849096683,,2020-06-02,,0724963362,Cell,2024-12-02,Metro Municipality,,2023-02-26,,Eskom,,2020-03-10,0740767073
1106017310,3,6637,Nov 2025,3,57162.81,0.3981,22758.89,0.3981,3009.67,59283.67,23174.76,22575.08,0,3,22758.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3981,0.3981,9999,0,7,2,1,0,0.4299,141.64,0.3719,9,37.0,4.0,1,0,0,0,2,0,2,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,31.0,2.0,8,99,99,99,4781004685116,100.0,Married,,Male,False,,,61.0,178.0,750.0,Normal,,20.0,8.0,,,,0,6788.0,Medium,False,False,False,False,True,,False,True,55.3,,,,95.9,,,,53.9,0780225215,Home,,65.4,0735303308,Cell,2024-10-17,,,Work,,59.1,0764282403,Cell,,62.3,0840508800,Work,2021-01-12,,0821081065,Work,2024-10-06,,0743897839,Home,,Eskom,Consultant,2023-06-10,,,Clerk,,0747591922
1105231386,2,664,Nov 2025,1,57349.09,0.3015,17293.04,0.3015,1793.98,55774.75,17420.54,17121.79,0,6,443.24,16849.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3015,0.3015,17,116,3493,4,1,1,0.7788,987.35,0.5926,5,70.0,1.0,1,7,3,1,2,0,0,3,13,-1,18824.68,1,16627.33,0.8833,0,1,11597.35,0,54.0,2.0,3,99,1,0,8827414053433,,Married,,Male,False,,,54.2,793.0,620.0,Normal,21.0,7.0,,,,,0,2612.0,Low,False,False,False,False,True,2025-02-10,True,False,71.3,,,2021-05-15,62.8,0761355997,,2024-06-08,80.7,0765454038,Cell,,,,Work,2022-08-08,69.9,,,,,0788347599,,,83.1,,,,88.3,,Work,2023-02-11,97.8,0784905276,Home,,Shoprite,Technician,,0767066572,,Technician,2022-09-04,
1105238412,3,6648,Oct 2025,4,47382.18,0.8379,39702.23,0.8379,1816.57,46634.55,40831.31,37972.43,0,9,3132.86,20238.93,7033.33,9297.11,0.0,0.0,0.0,0.0,0.0,0.0789,0.5098,0.1772,0.2342,0.0,0.0,0.0,0.0,0.0,4,4,0.8379,0.8379,12,54,1633,5,4,1,0.3414,473.18,0.7381,3,56.0,1.0,0,4,1,5,1,0,1,1,20,-1,41202.0,0,0.0,0.0,0,1,24253.01,0,41.0,2.0,99,2,0,0,6183923929135,100.0,,1999-04-07,Male,False,,,41.2,907.0,410.0,ThinFile,11.0,5.0,29.0,,,,0,,,False,False,False,False,False,2023-07-02,False,False,,,Home,,50.5,,Cell,,54.4,,Home,2021-08-09,76.6,,Work,,78.3,,Cell,2023-06-14,55.7,,,2020-07-01,92.5,0725973002,Home,2021-04-22,,0821904995,Work,2024-05-21,50.2,0733165109,,,,Supervisor,,,,Technician,2019-08-14,
